,Day,Time,Sensor_ID,Hourly_Counts,lat,lon
3323,Tuesday,4,30,33.0,-37.81121849,144.96656807
3324,Tuesday,4,31,9.0,-37.8016968,144.96658911
3325,Tuesday,4,32,55.0,-37.81573742,144.96685718
3326,Tuesday,4,33,6.0,-37.81483252,144.97454056
3327,Tuesday,4,34,6.0,-37.81537985,144.97415049999998
3328,Tuesday,4,35,45.0,-37.82017828,144.96508877
3329,Tuesday,4,36,6.0,-37.81652527,144.96121063
3330,Tuesday,4,37,5.0,-37.80310271,144.96671452
3331,Tuesday,4,38,106.0,-37.81723437,144.96715033
3332,Tuesday,4,39,8.0,-37.81379749,144.96995745
3333,Tuesday,4,40,6.0,-37.80999341,144.97227588
3334,Tuesday,4,41,71.0,-37.81668633,144.96689733
3335,Tuesday,4,42,10.0,-37.80008565,144.96386412
3336,Tuesday,4,43,2.0,-37.79844525,144.96411782
3337,Tuesday,4,44,2.0,-37.79690473,144.96440378
3338,Tuesday,4,45,24.0,-37.81414074,144.9660938
3339,Tuesday,4,46,2.0,-37.80240719,144.96156731
3340,Tuesday,4,47,43.0,-37.81160331,144.96220077
3341,Tuesday,4,48,7.0,-37.80631581,144.95866698
3342,Tuesday,4,49,18.0,-37.80730067,144.95956055
3343,Tuesday,4,50,7.0,-37.79808191,144.96721014
3344,Tuesday,4,51,9.0,-37.80841814,144.95906317
3345,Tuesday,4,52,9.0,-37.81252157,144.9619401
3346,Tuesday,4,53,12.0,-37.8156419,144.965499
3347,Tuesday,4,54,6.0,-37.804024,144.963084
3348,Tuesday,4,55,29.0,-37.81006172,144.96142335
3349,Tuesday,4,56,12.0,-37.81234775,144.96153311
3350,Tuesday,4,57,8.0,-37.8176735,144.95025595
3351,Tuesday,4,58,25.0,-37.81686074,144.95358075
3352,Tuesday,4,59,19.0,-37.80825648,144.96304859
3353,Tuesday,4,60,45.0,-37.81668188,144.96689540000003
3354,Tuesday,4,61,14.0,-37.80767455,144.96309115
3355,Tuesday,5,1,32.0,-37.813494399999996,144.96515324
3356,Tuesday,5,2,26.0,-37.81380667,144.96516719
3357,Tuesday,5,3,71.0,-37.81101523,144.96429485
3358,Tuesday,5,4,77.0,-37.81487988,144.9660878
3359,Tuesday,5,5,99.0,-37.81874249,144.96787656
3360,Tuesday,5,6,158.0,-37.81911704,144.96558256
3361,Tuesday,5,7,38.0,-37.81862929,144.97169395
3362,Tuesday,5,8,28.0,-37.82293543,144.94717511
3363,Tuesday,5,9,66.0,-37.81982992,144.95102556
3364,Tuesday,5,10,21.0,-37.81876473,144.94710545
3365,Tuesday,5,11,6.0,-37.81564989,144.93970695
3366,Tuesday,5,12,12.0,-37.81457987,144.94292398
3367,Tuesday,5,13,101.0,-37.81239679,144.95652653
3368,Tuesday,5,14,69.0,-37.82011242,144.96291898
3369,Tuesday,5,15,27.0,-37.81064378,144.96447132
3370,Tuesday,5,16,24.0,-37.81573423,144.96521044
3371,Tuesday,5,17,57.0,-37.81362542,144.97323592
3372,Tuesday,5,18,32.0,-37.81344861,144.97305354
3373,Tuesday,5,19,18.0,-37.81237202,144.96550671
3374,Tuesday,5,20,14.0,-37.81172913,144.96824660000001
3375,Tuesday,5,21,43.0,-37.81244703,144.96778757
3376,Tuesday,5,22,159.0,-37.81786445,144.96506823
3377,Tuesday,5,23,44.0,-37.81909256,144.95452749
3378,Tuesday,5,24,220.0,-37.81887962,144.95449198
3379,Tuesday,5,25,64.0,-37.82401776,144.95604426
3380,Tuesday,5,26,69.0,-37.80869542,144.96049404
3381,Tuesday,5,27,11.0,-37.80606888,144.95644693
3382,Tuesday,5,28,109.0,-37.82129924,144.96879309
3383,Tuesday,5,29,53.0,-37.81965808,144.96863453
3384,Tuesday,5,30,33.0,-37.81121849,144.96656807
3385,Tuesday,5,31,14.0,-37.8016968,144.96658911
3386,Tuesday,5,32,90.0,-37.81573742,144.96685718
3387,Tuesday,5,33,18.0,-37.81483252,144.97454056
3388,Tuesday,5,34,26.0,-37.81537985,144.97415049999998
3389,Tuesday,5,35,167.0,-37.82017828,144.96508877
3390,Tuesday,5,36,17.0,-37.81652527,144.96121063
3391,Tuesday,5,37,10.0,-37.80310271,144.96671452
3392,Tuesday,5,38,274.0,-37.81723437,144.96715033
3393,Tuesday,5,39,20.0,-37.81379749,144.96995745
3394,Tuesday,5,40,19.0,-37.80999341,144.97227588
3395,Tuesday,5,41,197.0,-37.81668633,144.96689733
3396,Tuesday,5,42,15.0,-37.80008565,144.96386412
3397,Tuesday,5,43,9.0,-37.79844525,144.96411782
3398,Tuesday,5,44,7.0,-37.79690473,144.96440378
3399,Tuesday,5,45,45.0,-37.81414074,144.9660938
3400,Tuesday,5,46,6.0,-37.80240719,144.96156731
3401,Tuesday,5,47,87.0,-37.81160331,144.96220077
3402,Tuesday,5,48,17.0,-37.80631581,144.95866698
3403,Tuesday,5,49,24.0,-37.80730067,144.95956055
3404,Tuesday,5,50,13.0,-37.79808191,144.96721014
3405,Tuesday,5,51,15.0,-37.80841814,144.95906317
3406,Tuesday,5,52,21.0,-37.81252157,144.9619401
3407,Tuesday,5,53,33.0,-37.8156419,144.965499
3408,Tuesday,5,54,10.0,-37.804024,144.963084
3409,Tuesday,5,55,133.0,-37.81006172,144.96142335
3410,Tuesday,5,56,14.0,-37.81234775,144.96153311
3411,Tuesday,5,57,92.0,-37.8176735,144.95025595
3412,Tuesday,5,58,102.0,-37.81686074,144.95358075
3413,Tuesday,5,59,41.0,-37.80825648,144.96304859
3414,Tuesday,5,60,160.0,-37.81668188,144.96689540000003
3415,Tuesday,5,61,27.0,-37.80767455,144.96309115
3416,Tuesday,6,1,97.0,-37.813494399999996,144.96515324
3417,Tuesday,6,2,93.0,-37.81380667,144.96516719
3418,Tuesday,6,3,167.0,-37.81101523,144.96429485
3419,Tuesday,6,4,185.0,-37.81487988,144.9660878
3420,Tuesday,6,5,324.0,-37.81874249,144.96787656
3421,Tuesday,6,6,616.0,-37.81911704,144.96558256
3422,Tuesday,6,7,132.0,-37.81862929,144.97169395
3423,Tuesday,6,8,119.0,-37.82293543,144.94717511
3424,Tuesday,6,9,466.0,-37.81982992,144.95102556
3425,Tuesday,6,10,97.0,-37.81876473,144.94710545
3426,Tuesday,6,11,27.0,-37.81564989,144.93970695
3427,Tuesday,6,12,61.0,-37.81457987,144.94292398
3428,Tuesday,6,13,639.0,-37.81239679,144.95652653
3429,Tuesday,6,14,215.0,-37.82011242,144.96291898
3430,Tuesday,6,15,82.0,-37.81064378,144.96447132
3431,Tuesday,6,16,97.0,-37.81573423,144.96521044
3432,Tuesday,6,17,216.0,-37.81362542,144.97323592
3433,Tuesday,6,18,185.0,-37.81344861,144.97305354
3434,Tuesday,6,19,35.0,-37.81237202,144.96550671
3435,Tuesday,6,20,24.0,-37.81172913,144.96824660000001
3436,Tuesday,6,21,97.0,-37.81244703,144.96778757
3437,Tuesday,6,22,580.0,-37.81786445,144.96506823
3438,Tuesday,6,23,206.0,-37.81909256,144.95452749
3439,Tuesday,6,24,819.0,-37.81887962,144.95449198
3440,Tuesday,6,25,226.0,-37.82401776,144.95604426
3441,Tuesday,6,26,146.0,-37.80869542,144.96049404
3442,Tuesday,6,27,38.0,-37.80606888,144.95644693
3443,Tuesday,6,28,365.0,-37.82129924,144.96879309
3444,Tuesday,6,29,154.0,-37.81965808,144.96863453
3445,Tuesday,6,30,62.0,-37.81121849,144.96656807
3446,Tuesday,6,31,31.0,-37.8016968,144.96658911
3447,Tuesday,6,32,209.0,-37.81573742,144.96685718
3448,Tuesday,6,33,91.0,-37.81483252,144.97454056
3449,Tuesday,6,34,64.0,-37.81537985,144.97415049999998
3450,Tuesday,6,35,772.0,-37.82017828,144.96508877
3451,Tuesday,6,36,69.0,-37.81652527,144.96121063
3452,Tuesday,6,37,13.0,-37.80310271,144.96671452
3453,Tuesday,6,38,659.0,-37.81723437,144.96715033
3454,Tuesday,6,39,89.0,-37.81379749,144.96995745
3455,Tuesday,6,40,77.0,-37.80999341,144.97227588
3456,Tuesday,6,41,500.0,-37.81668633,144.96689733
3457,Tuesday,6,42,46.0,-37.80008565,144.96386412
3458,Tuesday,6,43,32.0,-37.79844525,144.96411782
3459,Tuesday,6,44,23.0,-37.79690473,144.96440378
3460,Tuesday,6,45,140.0,-37.81414074,144.9660938
3461,Tuesday,6,46,22.0,-37.80240719,144.96156731
3462,Tuesday,6,47,223.0,-37.81160331,144.96220077
3463,Tuesday,6,48,60.0,-37.80631581,144.95866698
3464,Tuesday,6,49,52.0,-37.80730067,144.95956055
3465,Tuesday,6,50,29.0,-37.79808191,144.96721014
3466,Tuesday,6,51,42.0,-37.80841814,144.95906317
3467,Tuesday,6,52,57.0,-37.81252157,144.9619401
3468,Tuesday,6,53,132.0,-37.8156419,144.965499
3469,Tuesday,6,54,40.0,-37.804024,144.963084
3470,Tuesday,6,55,499.0,-37.81006172,144.96142335
3471,Tuesday,6,56,61.0,-37.81234775,144.96153311
3472,Tuesday,6,57,528.0,-37.8176735,144.95025595
3473,Tuesday,6,58,358.0,-37.81686074,144.95358075
3474,Tuesday,6,59,124.0,-37.80825648,144.96304859
3475,Tuesday,6,60,431.0,-37.81668188,144.96689540000003
3476,Tuesday,6,61,90.0,-37.80767455,144.96309115
3477,Tuesday,7,1,300.0,-37.813494399999996,144.96515324
3478,Tuesday,7,2,282.0,-37.81380667,144.96516719
3479,Tuesday,7,3,359.0,-37.81101523,144.96429485
3480,Tuesday,7,4,498.0,-37.81487988,144.9660878
3481,Tuesday,7,5,862.0,-37.81874249,144.96787656
3482,Tuesday,7,6,1527.0,-37.81911704,144.96558256
3483,Tuesday,7,7,343.0,-37.81862929,144.97169395
3484,Tuesday,7,8,276.0,-37.82293543,144.94717511
3485,Tuesday,7,9,1443.0,-37.81982992,144.95102556
3486,Tuesday,7,10,340.0,-37.81876473,144.94710545
3487,Tuesday,7,11,59.0,-37.81564989,144.93970695
3488,Tuesday,7,12,152.0,-37.81457987,144.94292398
3489,Tuesday,7,13,2158.0,-37.81239679,144.95652653
3490,Tuesday,7,14,505.0,-37.82011242,144.96291898
3491,Tuesday,7,15,289.0,-37.81064378,144.96447132
3492,Tuesday,7,16,397.0,-37.81573423,144.96521044
3493,Tuesday,7,17,772.0,-37.81362542,144.97323592
3494,Tuesday,7,18,743.0,-37.81344861,144.97305354
3495,Tuesday,7,19,88.0,-37.81237202,144.96550671
3496,Tuesday,7,20,72.0,-37.81172913,144.96824660000001
3497,Tuesday,7,21,173.0,-37.81244703,144.96778757
3498,Tuesday,7,22,1401.0,-37.81786445,144.96506823
3499,Tuesday,7,23,614.0,-37.81909256,144.95452749
3500,Tuesday,7,24,2148.0,-37.81887962,144.95449198
3501,Tuesday,7,25,526.0,-37.82401776,144.95604426
3502,Tuesday,7,26,319.0,-37.80869542,144.96049404
3503,Tuesday,7,27,88.0,-37.80606888,144.95644693
3504,Tuesday,7,28,930.0,-37.82129924,144.96879309
3505,Tuesday,7,29,360.0,-37.81965808,144.96863453
3506,Tuesday,7,30,182.0,-37.81121849,144.96656807
3507,Tuesday,7,31,89.0,-37.8016968,144.96658911
3508,Tuesday,7,32,570.0,-37.81573742,144.96685718
3509,Tuesday,7,33,241.0,-37.81483252,144.97454056
3510,Tuesday,7,34,157.0,-37.81537985,144.97415049999998
3511,Tuesday,7,35,1576.0,-37.82017828,144.96508877
3512,Tuesday,7,36,223.0,-37.81652527,144.96121063
3513,Tuesday,7,37,45.0,-37.80310271,144.96671452
3514,Tuesday,7,38,1595.0,-37.81723437,144.96715033
3515,Tuesday,7,39,269.0,-37.81379749,144.96995745
3516,Tuesday,7,40,253.0,-37.80999341,144.97227588
3517,Tuesday,7,41,1288.0,-37.81668633,144.96689733
3518,Tuesday,7,42,132.0,-37.80008565,144.96386412
3519,Tuesday,7,43,110.0,-37.79844525,144.96411782
3520,Tuesday,7,44,66.0,-37.79690473,144.96440378
3521,Tuesday,7,45,456.0,-37.81414074,144.9660938
3522,Tuesday,7,46,74.0,-37.80240719,144.96156731
3523,Tuesday,7,47,542.0,-37.81160331,144.96220077
3524,Tuesday,7,48,145.0,-37.80631581,144.95866698
3525,Tuesday,7,49,97.0,-37.80730067,144.95956055
3526,Tuesday,7,50,85.0,-37.79808191,144.96721014
3527,Tuesday,7,51,69.0,-37.80841814,144.95906317
3528,Tuesday,7,52,210.0,-37.81252157,144.9619401
3529,Tuesday,7,53,424.0,-37.8156419,144.965499
3530,Tuesday,7,54,104.0,-37.804024,144.963084
3531,Tuesday,7,55,670.0,-37.81006172,144.96142335
3532,Tuesday,7,56,152.0,-37.81234775,144.96153311
3533,Tuesday,7,57,1999.0,-37.8176735,144.95025595
3534,Tuesday,7,58,1163.0,-37.81686074,144.95358075
3535,Tuesday,7,59,249.0,-37.80825648,144.96304859
3536,Tuesday,7,60,1107.0,-37.81668188,144.96689540000003
3537,Tuesday,7,61,297.0,-37.80767455,144.96309115
3538,Tuesday,8,1,738.0,-37.813494399999996,144.96515324
3539,Tuesday,8,2,676.0,-37.81380667,144.96516719
3540,Tuesday,8,3,793.0,-37.81101523,144.96429485
3541,Tuesday,8,4,1088.0,-37.81487988,144.9660878
3542,Tuesday,8,5,1651.0,-37.81874249,144.96787656
3543,Tuesday,8,6,3270.0,-37.81911704,144.96558256
3544,Tuesday,8,7,519.0,-37.81862929,144.97169395
3545,Tuesday,8,8,422.0,-37.82293543,144.94717511
3546,Tuesday,8,9,2812.0,-37.81982992,144.95102556
3547,Tuesday,8,10,625.0,-37.81876473,144.94710545
3548,Tuesday,8,11,84.0,-37.81564989,144.93970695
3549,Tuesday,8,12,245.0,-37.81457987,144.94292398
3550,Tuesday,8,13,4829.0,-37.81239679,144.95652653
3551,Tuesday,8,14,1049.0,-37.82011242,144.96291898
3552,Tuesday,8,15,710.0,-37.81064378,144.96447132
3553,Tuesday,8,16,908.0,-37.81573423,144.96521044
3554,Tuesday,8,17,1831.0,-37.81362542,144.97323592
3555,Tuesday,8,18,1696.0,-37.81344861,144.97305354
3556,Tuesday,8,19,208.0,-37.81237202,144.96550671
3557,Tuesday,8,20,147.0,-37.81172913,144.96824660000001
3558,Tuesday,8,21,325.0,-37.81244703,144.96778757
3559,Tuesday,8,22,2563.0,-37.81786445,144.96506823
3560,Tuesday,8,23,1221.0,-37.81909256,144.95452749
3561,Tuesday,8,24,3816.0,-37.81887962,144.95449198
3562,Tuesday,8,25,852.0,-37.82401776,144.95604426
3563,Tuesday,8,26,622.0,-37.80869542,144.96049404
3564,Tuesday,8,27,182.0,-37.80606888,144.95644693
3565,Tuesday,8,28,1774.0,-37.82129924,144.96879309
3566,Tuesday,8,29,606.0,-37.81965808,144.96863453
3567,Tuesday,8,30,354.0,-37.81121849,144.96656807
3568,Tuesday,8,31,165.0,-37.8016968,144.96658911
3569,Tuesday,8,32,1269.0,-37.81573742,144.96685718
3570,Tuesday,8,33,529.0,-37.81483252,144.97454056
3571,Tuesday,8,34,277.0,-37.81537985,144.97415049999998
3572,Tuesday,8,35,3179.0,-37.82017828,144.96508877
3573,Tuesday,8,36,683.0,-37.81652527,144.96121063
3574,Tuesday,8,37,126.0,-37.80310271,144.96671452
3575,Tuesday,8,38,3265.0,-37.81723437,144.96715033
3576,Tuesday,8,39,624.0,-37.81379749,144.96995745
3577,Tuesday,8,40,722.0,-37.80999341,144.97227588
3578,Tuesday,8,41,2631.0,-37.81668633,144.96689733
3579,Tuesday,8,42,387.0,-37.80008565,144.96386412
3580,Tuesday,8,43,395.0,-37.79844525,144.96411782
3581,Tuesday,8,44,182.0,-37.79690473,144.96440378
3582,Tuesday,8,45,950.0,-37.81414074,144.9660938
3583,Tuesday,8,46,231.0,-37.80240719,144.96156731
3584,Tuesday,8,47,1135.0,-37.81160331,144.96220077
3585,Tuesday,8,48,283.0,-37.80631581,144.95866698
3586,Tuesday,8,49,169.0,-37.80730067,144.95956055
3587,Tuesday,8,50,150.0,-37.79808191,144.96721014
3588,Tuesday,8,51,135.0,-37.80841814,144.95906317
3589,Tuesday,8,52,666.0,-37.81252157,144.9619401
3590,Tuesday,8,53,929.0,-37.8156419,144.965499
3591,Tuesday,8,54,282.0,-37.804024,144.963084
3592,Tuesday,8,55,1298.0,-37.81006172,144.96142335
3593,Tuesday,8,56,412.0,-37.81234775,144.96153311
3594,Tuesday,8,57,4393.0,-37.8176735,144.95025595
3595,Tuesday,8,58,2256.0,-37.81686074,144.95358075
3596,Tuesday,8,59,1020.0,-37.80825648,144.96304859
3597,Tuesday,8,60,1946.0,-37.81668188,144.96689540000003
3598,Tuesday,8,61,823.0,-37.80767455,144.96309115
3599,Tuesday,9,1,839.0,-37.813494399999996,144.96515324
3600,Tuesday,9,2,806.0,-37.81380667,144.96516719
3601,Tuesday,9,3,831.0,-37.81101523,144.96429485
3602,Tuesday,9,4,1225.0,-37.81487988,144.9660878
3603,Tuesday,9,5,1076.0,-37.81874249,144.96787656
3604,Tuesday,9,6,1679.0,-37.81911704,144.96558256
3605,Tuesday,9,7,291.0,-37.81862929,144.97169395
3606,Tuesday,9,8,191.0,-37.82293543,144.94717511
3607,Tuesday,9,9,1409.0,-37.81982992,144.95102556
3608,Tuesday,9,10,369.0,-37.81876473,144.94710545
3609,Tuesday,9,11,52.0,-37.81564989,144.93970695
3610,Tuesday,9,12,157.0,-37.81457987,144.94292398
3611,Tuesday,9,13,2363.0,-37.81239679,144.95652653
3612,Tuesday,9,14,487.0,-37.82011242,144.96291898
3613,Tuesday,9,15,639.0,-37.81064378,144.96447132
3614,Tuesday,9,16,902.0,-37.81573423,144.96521044
3615,Tuesday,9,17,1128.0,-37.81362542,144.97323592
3616,Tuesday,9,18,920.0,-37.81344861,144.97305354
3617,Tuesday,9,19,207.0,-37.81237202,144.96550671
3618,Tuesday,9,20,158.0,-37.81172913,144.96824660000001
3619,Tuesday,9,21,326.0,-37.81244703,144.96778757
3620,Tuesday,9,22,1765.0,-37.81786445,144.96506823
3621,Tuesday,9,23,720.0,-37.81909256,144.95452749
3622,Tuesday,9,24,2311.0,-37.81887962,144.95449198
3623,Tuesday,9,25,497.0,-37.82401776,144.95604426
3624,Tuesday,9,26,711.0,-37.80869542,144.96049404
3625,Tuesday,9,27,158.0,-37.80606888,144.95644693
3626,Tuesday,9,28,1150.0,-37.82129924,144.96879309
3627,Tuesday,9,29,389.0,-37.81965808,144.96863453
3628,Tuesday,9,30,292.0,-37.81121849,144.96656807
3629,Tuesday,9,31,163.0,-37.8016968,144.96658911
3630,Tuesday,9,32,917.0,-37.81573742,144.96685718
3631,Tuesday,9,33,375.0,-37.81483252,144.97454056
3632,Tuesday,9,34,203.0,-37.81537985,144.97415049999998
3633,Tuesday,9,35,1823.0,-37.82017828,144.96508877
3634,Tuesday,9,36,527.0,-37.81652527,144.96121063
3635,Tuesday,9,37,124.0,-37.80310271,144.96671452
3636,Tuesday,9,38,2634.0,-37.81723437,144.96715033
3637,Tuesday,9,39,536.0,-37.81379749,144.96995745
3638,Tuesday,9,40,558.0,-37.80999341,144.97227588
3639,Tuesday,9,41,2203.0,-37.81668633,144.96689733
3640,Tuesday,9,42,474.0,-37.80008565,144.96386412
3641,Tuesday,9,43,465.0,-37.79844525,144.96411782
3642,Tuesday,9,44,198.0,-37.79690473,144.96440378
3643,Tuesday,9,45,795.0,-37.81414074,144.9660938
3644,Tuesday,9,46,254.0,-37.80240719,144.96156731
3645,Tuesday,9,47,1012.0,-37.81160331,144.96220077
3646,Tuesday,9,48,305.0,-37.80631581,144.95866698
3647,Tuesday,9,49,223.0,-37.80730067,144.95956055
3648,Tuesday,9,50,170.0,-37.79808191,144.96721014
3649,Tuesday,9,51,148.0,-37.80841814,144.95906317
3650,Tuesday,9,52,536.0,-37.81252157,144.9619401
3651,Tuesday,9,53,905.0,-37.8156419,144.965499
3652,Tuesday,9,54,266.0,-37.804024,144.963084
3653,Tuesday,9,55,1110.0,-37.81006172,144.96142335
3654,Tuesday,9,56,383.0,-37.81234775,144.96153311
3655,Tuesday,9,57,2649.0,-37.8176735,144.95025595
3656,Tuesday,9,58,1543.0,-37.81686074,144.95358075
3657,Tuesday,9,59,731.0,-37.80825648,144.96304859
3658,Tuesday,9,60,1784.0,-37.81668188,144.96689540000003
3659,Tuesday,9,61,762.0,-37.80767455,144.96309115
3660,Wednesday,0,1,226.0,-37.813494399999996,144.96515324
3661,Wednesday,0,2,242.0,-37.81380667,144.96516719
3662,Wednesday,0,3,384.0,-37.81101523,144.96429485
3663,Wednesday,0,4,427.0,-37.81487988,144.9660878
3664,Wednesday,0,5,281.0,-37.81874249,144.96787656
3665,Wednesday,0,6,352.0,-37.81911704,144.96558256
3666,Wednesday,0,7,38.0,-37.81862929,144.97169395
3667,Wednesday,0,8,28.0,-37.82293543,144.94717511
3668,Wednesday,0,9,107.0,-37.81982992,144.95102556
3669,Wednesday,0,10,67.0,-37.81876473,144.94710545
3670,Wednesday,0,11,21.0,-37.81564989,144.93970695
3671,Wednesday,0,12,40.0,-37.81457987,144.94292398
3672,Wednesday,0,13,256.0,-37.81239679,144.95652653
3673,Wednesday,0,14,122.0,-37.82011242,144.96291898
3674,Wednesday,0,15,223.0,-37.81064378,144.96447132
3675,Wednesday,0,16,266.0,-37.81573423,144.96521044
3676,Wednesday,0,17,145.0,-37.81362542,144.97323592
3677,Wednesday,0,18,104.0,-37.81344861,144.97305354
3678,Wednesday,0,19,121.0,-37.81237202,144.96550671
3679,Wednesday,0,20,73.0,-37.81172913,144.96824660000001
3680,Wednesday,0,21,199.0,-37.81244703,144.96778757
3681,Wednesday,0,22,234.0,-37.81786445,144.96506823
3682,Wednesday,0,23,38.0,-37.81909256,144.95452749
3683,Wednesday,0,24,102.0,-37.81887962,144.95449198
3684,Wednesday,0,25,55.0,-37.82401776,144.95604426
3685,Wednesday,0,26,109.0,-37.80869542,144.96049404
3686,Wednesday,0,27,20.0,-37.80606888,144.95644693
3687,Wednesday,0,28,76.0,-37.82129924,144.96879309
3688,Wednesday,0,29,46.0,-37.81965808,144.96863453
3689,Wednesday,0,30,155.0,-37.81121849,144.96656807
3690,Wednesday,0,31,68.0,-37.8016968,144.96658911
3691,Wednesday,0,32,161.0,-37.81573742,144.96685718
3692,Wednesday,0,33,14.0,-37.81483252,144.97454056
3693,Wednesday,0,34,19.0,-37.81537985,144.97415049999998
3694,Wednesday,0,35,207.0,-37.82017828,144.96508877
3695,Wednesday,0,36,23.0,-37.81652527,144.96121063
3696,Wednesday,0,37,16.0,-37.80310271,144.96671452
3697,Wednesday,0,38,435.0,-37.81723437,144.96715033
3698,Wednesday,0,39,17.0,-37.81379749,144.96995745
3699,Wednesday,0,40,22.0,-37.80999341,144.97227588
3700,Wednesday,0,41,273.0,-37.81668633,144.96689733
3701,Wednesday,0,42,33.0,-37.80008565,144.96386412
3702,Wednesday,0,43,19.0,-37.79844525,144.96411782
3703,Wednesday,0,44,14.0,-37.79690473,144.96440378
3704,Wednesday,0,45,108.0,-37.81414074,144.9660938
3705,Wednesday,0,46,11.0,-37.80240719,144.96156731
3706,Wednesday,0,47,128.0,-37.81160331,144.96220077
3707,Wednesday,0,48,26.0,-37.80631581,144.95866698
3708,Wednesday,0,49,57.0,-37.80730067,144.95956055
3709,Wednesday,0,50,42.0,-37.79808191,144.96721014
3710,Wednesday,0,51,28.0,-37.80841814,144.95906317
3711,Wednesday,0,52,47.0,-37.81252157,144.9619401
3712,Wednesday,0,53,42.0,-37.8156419,144.965499
3713,Wednesday,0,54,25.0,-37.804024,144.963084
3714,Wednesday,0,55,128.0,-37.81006172,144.96142335
3715,Wednesday,0,56,39.0,-37.81234775,144.96153311
3716,Wednesday,0,57,25.0,-37.8176735,144.95025595
3717,Wednesday,0,58,94.0,-37.81686074,144.95358075
3718,Wednesday,0,59,65.0,-37.80825648,144.96304859
3719,Wednesday,0,60,150.0,-37.81668188,144.96689540000003
3720,Wednesday,0,61,43.0,-37.80767455,144.96309115
3721,Wednesday,1,1,35.0,-37.813494399999996,144.96515324
3722,Wednesday,1,2,31.0,-37.81380667,144.96516719
3723,Wednesday,1,3,104.0,-37.81101523,144.96429485
3724,Wednesday,1,4,99.0,-37.81487988,144.9660878
3725,Wednesday,1,5,60.0,-37.81874249,144.96787656
3726,Wednesday,1,6,65.0,-37.81911704,144.96558256
3727,Wednesday,1,7,20.0,-37.81862929,144.97169395
3728,Wednesday,1,8,3.0,-37.82293543,144.94717511
3729,Wednesday,1,9,7.0,-37.81982992,144.95102556
3730,Wednesday,1,10,6.0,-37.81876473,144.94710545
3731,Wednesday,1,11,5.0,-37.81564989,144.93970695
3732,Wednesday,1,12,10.0,-37.81457987,144.94292398
3733,Wednesday,1,13,13.0,-37.81239679,144.95652653
3734,Wednesday,1,14,26.0,-37.82011242,144.96291898
3735,Wednesday,1,15,50.0,-37.81064378,144.96447132
3736,Wednesday,1,16,20.0,-37.81573423,144.96521044
3737,Wednesday,1,17,16.0,-37.81362542,144.97323592
3738,Wednesday,1,18,7.0,-37.81344861,144.97305354
3739,Wednesday,1,19,75.0,-37.81237202,144.96550671
3740,Wednesday,1,20,41.0,-37.81172913,144.96824660000001
3741,Wednesday,1,21,124.0,-37.81244703,144.96778757
3742,Wednesday,1,22,100.0,-37.81786445,144.96506823
3743,Wednesday,1,23,18.0,-37.81909256,144.95452749
3744,Wednesday,1,24,33.0,-37.81887962,144.95449198
3745,Wednesday,1,25,28.0,-37.82401776,144.95604426
3746,Wednesday,1,26,69.0,-37.80869542,144.96049404
3747,Wednesday,1,27,11.0,-37.80606888,144.95644693
3748,Wednesday,1,28,35.0,-37.82129924,144.96879309
3749,Wednesday,1,29,25.0,-37.81965808,144.96863453
3750,Wednesday,1,30,105.0,-37.81121849,144.96656807
3751,Wednesday,1,31,31.0,-37.8016968,144.96658911
3752,Wednesday,1,32,74.0,-37.81573742,144.96685718
3753,Wednesday,1,33,5.0,-37.81483252,144.97454056
3754,Wednesday,1,34,8.0,-37.81537985,144.97415049999998
3755,Wednesday,1,35,79.0,-37.82017828,144.96508877
3756,Wednesday,1,36,13.0,-37.81652527,144.96121063
3757,Wednesday,1,37,10.0,-37.80310271,144.96671452
3758,Wednesday,1,38,180.0,-37.81723437,144.96715033
3759,Wednesday,1,39,8.0,-37.81379749,144.96995745
3760,Wednesday,1,40,10.0,-37.80999341,144.97227588
3761,Wednesday,1,41,123.0,-37.81668633,144.96689733
3762,Wednesday,1,42,20.0,-37.80008565,144.96386412
3763,Wednesday,1,43,8.0,-37.79844525,144.96411782
3764,Wednesday,1,44,5.0,-37.79690473,144.96440378
3765,Wednesday,1,45,52.0,-37.81414074,144.9660938
3766,Wednesday,1,46,4.0,-37.80240719,144.96156731
3767,Wednesday,1,47,71.0,-37.81160331,144.96220077
3768,Wednesday,1,48,14.0,-37.80631581,144.95866698
3769,Wednesday,1,49,43.0,-37.80730067,144.95956055
3770,Wednesday,1,50,17.0,-37.79808191,144.96721014
3771,Wednesday,1,51,17.0,-37.80841814,144.95906317
3772,Wednesday,1,52,31.0,-37.81252157,144.9619401
3773,Wednesday,1,53,23.0,-37.8156419,144.965499
3774,Wednesday,1,54,16.0,-37.804024,144.963084
3775,Wednesday,1,55,70.0,-37.81006172,144.96142335
3776,Wednesday,1,56,25.0,-37.81234775,144.96153311
3777,Wednesday,1,57,12.0,-37.8176735,144.95025595
3778,Wednesday,1,58,46.0,-37.81686074,144.95358075
3779,Wednesday,1,59,40.0,-37.80825648,144.96304859
3780,Wednesday,1,60,67.0,-37.81668188,144.96689540000003
3781,Wednesday,1,61,34.0,-37.80767455,144.96309115
3782,Wednesday,2,1,21.0,-37.813494399999996,144.96515324
3783,Wednesday,2,2,20.0,-37.81380667,144.96516719
3784,Wednesday,2,3,53.0,-37.81101523,144.96429485
