Day,Time,Sensor_ID,Hourly_Counts
Tuesday,14:00:00,34,216.0
Tuesday,14:00:00,35,2137.0
Tuesday,14:00:00,36,595.0
Tuesday,14:00:00,37,237.0
Tuesday,14:00:00,38,4115.0
Tuesday,14:00:00,39,441.0
Tuesday,14:00:00,40,562.0
Tuesday,14:00:00,41,3412.0
Tuesday,14:00:00,42,579.0
Tuesday,14:00:00,43,483.0
Tuesday,14:00:00,44,205.0
Tuesday,14:00:00,45,1697.0
Tuesday,14:00:00,46,237.0
Tuesday,14:00:00,47,1828.0
Tuesday,14:00:00,48,468.0
Tuesday,14:00:00,49,360.0
Tuesday,14:00:00,50,351.0
Tuesday,14:00:00,51,226.0
Tuesday,14:00:00,52,786.0
Tuesday,14:00:00,53,1695.0
Tuesday,14:00:00,54,308.0
Tuesday,14:00:00,55,1695.0
Tuesday,14:00:00,56,606.0
Tuesday,14:00:00,57,993.0
Tuesday,14:00:00,58,1179.0
Tuesday,14:00:00,59,1020.0
Tuesday,14:00:00,60,2495.0
Tuesday,14:00:00,61,1255.0
Tuesday,15:00:00,1,2440.0
Tuesday,15:00:00,2,2421.0
Tuesday,15:00:00,3,2206.0
Tuesday,15:00:00,4,3029.0
Tuesday,15:00:00,5,1531.0
Tuesday,15:00:00,6,1744.0
Tuesday,15:00:00,7,321.0
Tuesday,15:00:00,8,186.0
Tuesday,15:00:00,9,797.0
Tuesday,15:00:00,10,256.0
Tuesday,15:00:00,11,107.0
Tuesday,15:00:00,12,215.0
Tuesday,15:00:00,13,1176.0
Tuesday,15:00:00,14,557.0
Tuesday,15:00:00,15,1618.0
Tuesday,15:00:00,16,1502.0
Tuesday,15:00:00,17,654.0
Tuesday,15:00:00,18,566.0
Tuesday,15:00:00,19,878.0
Tuesday,15:00:00,20,423.0
Tuesday,15:00:00,21,853.0
Tuesday,15:00:00,22,2691.0
Tuesday,15:00:00,23,484.0
Tuesday,15:00:00,24,2070.0
Tuesday,15:00:00,25,842.0
Tuesday,15:00:00,26,753.0
Tuesday,15:00:00,27,180.0
Tuesday,15:00:00,28,1463.0
Tuesday,15:00:00,29,695.0
Tuesday,15:00:00,30,658.0
Tuesday,15:00:00,31,354.0
Tuesday,15:00:00,32,1625.0
Tuesday,15:00:00,33,243.0
Tuesday,15:00:00,34,199.0
Tuesday,15:00:00,35,2119.0
Tuesday,15:00:00,36,514.0
Tuesday,15:00:00,37,219.0
Tuesday,15:00:00,38,4271.0
Tuesday,15:00:00,39,320.0
Tuesday,15:00:00,40,517.0
Tuesday,15:00:00,41,3517.0
Tuesday,15:00:00,42,600.0
Tuesday,15:00:00,43,496.0
Tuesday,15:00:00,44,212.0
Tuesday,15:00:00,45,1614.0
Tuesday,15:00:00,46,199.0
Tuesday,15:00:00,47,1778.0
Tuesday,15:00:00,48,369.0
Tuesday,15:00:00,49,219.0
Tuesday,15:00:00,50,322.0
Tuesday,15:00:00,51,181.0
Tuesday,15:00:00,52,703.0
Tuesday,15:00:00,53,1467.0
Tuesday,15:00:00,54,334.0
Tuesday,15:00:00,55,1730.0
Tuesday,15:00:00,56,545.0
Tuesday,15:00:00,57,1191.0
Tuesday,15:00:00,58,1282.0
Tuesday,15:00:00,59,837.0
Tuesday,15:00:00,60,2563.0
Tuesday,15:00:00,61,1208.0
Tuesday,16:00:00,1,2415.0
Tuesday,16:00:00,2,2320.0
Tuesday,16:00:00,3,2269.0
Tuesday,16:00:00,4,3020.0
Tuesday,16:00:00,5,1816.0
Tuesday,16:00:00,6,2329.0
Tuesday,16:00:00,7,381.0
Tuesday,16:00:00,8,274.0
Tuesday,16:00:00,9,1707.0
Tuesday,16:00:00,10,459.0
Tuesday,16:00:00,11,108.0
Tuesday,16:00:00,12,228.0
Tuesday,16:00:00,13,2244.0
Tuesday,16:00:00,14,752.0
Tuesday,16:00:00,15,1756.0
Tuesday,16:00:00,16,1333.0
Tuesday,16:00:00,17,754.0
Tuesday,16:00:00,18,967.0
Tuesday,16:00:00,19,880.0
Tuesday,16:00:00,20,404.0
Tuesday,16:00:00,21,890.0
Tuesday,16:00:00,22,3114.0
Tuesday,16:00:00,23,645.0
Tuesday,16:00:00,24,3202.0
Tuesday,16:00:00,25,946.0
Tuesday,16:00:00,26,638.0
Tuesday,16:00:00,27,164.0
Tuesday,16:00:00,28,1698.0
Tuesday,16:00:00,29,722.0
Tuesday,16:00:00,30,679.0
Tuesday,16:00:00,31,311.0
Tuesday,16:00:00,32,1831.0
Tuesday,16:00:00,33,385.0
Tuesday,16:00:00,34,236.0
Tuesday,16:00:00,35,2583.0
Tuesday,16:00:00,36,538.0
Tuesday,16:00:00,37,194.0
Tuesday,16:00:00,38,4507.0
Tuesday,16:00:00,39,350.0
Tuesday,16:00:00,40,467.0
Tuesday,16:00:00,41,3763.0
Tuesday,16:00:00,42,595.0
Tuesday,16:00:00,43,567.0
Tuesday,16:00:00,44,232.0
Tuesday,16:00:00,45,1659.0
Tuesday,16:00:00,46,221.0
Tuesday,16:00:00,47,1929.0
Tuesday,16:00:00,48,285.0
Tuesday,16:00:00,49,168.0
Tuesday,16:00:00,50,314.0
Tuesday,16:00:00,51,169.0
Tuesday,16:00:00,52,719.0
Tuesday,16:00:00,53,1371.0
Tuesday,16:00:00,54,358.0
Tuesday,16:00:00,55,1895.0
Tuesday,16:00:00,56,605.0
Tuesday,16:00:00,57,2521.0
Tuesday,16:00:00,58,1890.0
Tuesday,16:00:00,59,964.0
Tuesday,16:00:00,60,3256.0
Tuesday,16:00:00,61,1280.0
Tuesday,17:00:00,1,2572.0
Tuesday,17:00:00,2,2202.0
Tuesday,17:00:00,3,2463.0
Tuesday,17:00:00,4,3078.0
Tuesday,17:00:00,5,2635.0
Tuesday,17:00:00,6,3774.0
Tuesday,17:00:00,7,685.0
Tuesday,17:00:00,8,505.0
Tuesday,17:00:00,9,2520.0
Tuesday,17:00:00,10,699.0
Tuesday,17:00:00,11,140.0
Tuesday,17:00:00,12,310.0
Tuesday,17:00:00,13,3657.0
Tuesday,17:00:00,14,1325.0
Tuesday,17:00:00,15,2010.0
Tuesday,17:00:00,16,1274.0
Tuesday,17:00:00,17,1254.0
Tuesday,17:00:00,18,1614.0
Tuesday,17:00:00,19,1011.0
Tuesday,17:00:00,20,535.0
Tuesday,17:00:00,21,1098.0
Tuesday,17:00:00,22,3863.0
Tuesday,17:00:00,23,956.0
Tuesday,17:00:00,24,4193.0
Tuesday,17:00:00,25,1275.0
Tuesday,17:00:00,26,680.0
Tuesday,17:00:00,27,209.0
Tuesday,17:00:00,28,2436.0
Tuesday,17:00:00,29,1055.0
Tuesday,17:00:00,30,837.0
Tuesday,17:00:00,31,385.0
Tuesday,17:00:00,32,2501.0
Tuesday,17:00:00,33,538.0
Tuesday,17:00:00,34,349.0
Tuesday,17:00:00,35,4005.0
Tuesday,17:00:00,36,736.0
Tuesday,17:00:00,37,237.0
Tuesday,17:00:00,38,5176.0
Tuesday,17:00:00,39,502.0
Tuesday,17:00:00,40,562.0
Tuesday,17:00:00,41,4427.0
Tuesday,17:00:00,42,696.0
Tuesday,17:00:00,43,630.0
Tuesday,17:00:00,44,311.0
Tuesday,17:00:00,45,2004.0
Tuesday,17:00:00,46,285.0
Tuesday,17:00:00,47,2342.0
Tuesday,17:00:00,48,325.0
Tuesday,17:00:00,49,153.0
Tuesday,17:00:00,50,399.0
Tuesday,17:00:00,51,191.0
Tuesday,17:00:00,52,838.0
Tuesday,17:00:00,53,1399.0
Tuesday,17:00:00,54,524.0
Tuesday,17:00:00,55,2439.0
Tuesday,17:00:00,56,795.0
Tuesday,17:00:00,57,3666.0
Tuesday,17:00:00,58,2483.0
Tuesday,17:00:00,59,844.0
Tuesday,17:00:00,60,3870.0
Tuesday,17:00:00,61,1357.0
Tuesday,18:00:00,1,1915.0
Tuesday,18:00:00,2,1342.0
Tuesday,18:00:00,3,2293.0
Tuesday,18:00:00,4,2424.0
Tuesday,18:00:00,5,1916.0
Tuesday,18:00:00,6,2263.0
Tuesday,18:00:00,7,662.0
Tuesday,18:00:00,8,323.0
Tuesday,18:00:00,9,1060.0
Tuesday,18:00:00,10,381.0
Tuesday,18:00:00,11,144.0
Tuesday,18:00:00,12,319.0
Tuesday,18:00:00,13,1576.0
Tuesday,18:00:00,14,807.0
Tuesday,18:00:00,15,1576.0
Tuesday,18:00:00,16,720.0
Tuesday,18:00:00,17,765.0
Tuesday,18:00:00,18,756.0
Tuesday,18:00:00,19,1122.0
Tuesday,18:00:00,20,683.0
Tuesday,18:00:00,21,1074.0
Tuesday,18:00:00,22,2939.0
Tuesday,18:00:00,23,519.0
Tuesday,18:00:00,24,2408.0
Tuesday,18:00:00,25,895.0
Tuesday,18:00:00,26,584.0
Tuesday,18:00:00,27,183.0
Tuesday,18:00:00,28,1787.0
Tuesday,18:00:00,29,854.0
Tuesday,18:00:00,30,858.0
Tuesday,18:00:00,31,438.0
Tuesday,18:00:00,32,1918.0
Tuesday,18:00:00,33,291.0
Tuesday,18:00:00,34,249.0
Tuesday,18:00:00,35,3109.0
Tuesday,18:00:00,36,438.0
Tuesday,18:00:00,37,260.0
Tuesday,18:00:00,38,4105.0
Tuesday,18:00:00,39,317.0
Tuesday,18:00:00,40,397.0
Tuesday,18:00:00,41,3375.0
Tuesday,18:00:00,42,510.0
Tuesday,18:00:00,43,470.0
Tuesday,18:00:00,44,239.0
Tuesday,18:00:00,45,1581.0
Tuesday,18:00:00,46,201.0
Tuesday,18:00:00,47,1780.0
Tuesday,18:00:00,48,278.0
Tuesday,18:00:00,49,140.0
Tuesday,18:00:00,50,439.0
Tuesday,18:00:00,51,179.0
Tuesday,18:00:00,52,625.0
Tuesday,18:00:00,53,886.0
Tuesday,18:00:00,54,357.0
Tuesday,18:00:00,55,2015.0
Tuesday,18:00:00,56,609.0
Tuesday,18:00:00,57,1439.0
Tuesday,18:00:00,58,1351.0
Tuesday,18:00:00,59,725.0
Tuesday,18:00:00,60,2799.0
Tuesday,18:00:00,61,996.0
Tuesday,19:00:00,1,1073.0
Tuesday,19:00:00,2,658.0
Tuesday,19:00:00,3,1932.0
Tuesday,19:00:00,4,1638.0
Tuesday,19:00:00,5,1206.0
Tuesday,19:00:00,6,1276.0
Tuesday,19:00:00,7,382.0
Tuesday,19:00:00,8,144.0
Tuesday,19:00:00,9,335.0
Tuesday,19:00:00,10,176.0
Tuesday,19:00:00,11,128.0
Tuesday,19:00:00,12,263.0
Tuesday,19:00:00,13,528.0
Tuesday,19:00:00,14,441.0
Tuesday,19:00:00,15,1201.0
Tuesday,19:00:00,16,375.0
Tuesday,19:00:00,17,363.0
Tuesday,19:00:00,18,269.0
Tuesday,19:00:00,19,1063.0
Tuesday,19:00:00,20,699.0
Tuesday,19:00:00,21,959.0
Tuesday,19:00:00,22,2059.0
Tuesday,19:00:00,23,279.0
Tuesday,19:00:00,24,1206.0
Tuesday,19:00:00,25,424.0
Tuesday,19:00:00,26,473.0
Tuesday,19:00:00,27,130.0
Tuesday,19:00:00,28,1050.0
Tuesday,19:00:00,29,522.0
Tuesday,19:00:00,30,771.0
Tuesday,19:00:00,31,500.0
Tuesday,19:00:00,32,1315.0
Tuesday,19:00:00,33,130.0
Tuesday,19:00:00,34,149.0
Tuesday,19:00:00,35,2100.0
Tuesday,19:00:00,36,255.0
Tuesday,19:00:00,37,261.0
Tuesday,19:00:00,38,2910.0
Tuesday,19:00:00,39,171.0
Tuesday,19:00:00,40,242.0
Tuesday,19:00:00,41,2227.0
Tuesday,19:00:00,42,315.0
Tuesday,19:00:00,43,279.0
Tuesday,19:00:00,44,158.0
Tuesday,19:00:00,45,1208.0
Tuesday,19:00:00,46,137.0
Tuesday,19:00:00,47,1290.0
Tuesday,19:00:00,48,214.0
Tuesday,19:00:00,49,118.0
Tuesday,19:00:00,50,446.0
Tuesday,19:00:00,51,148.0
Tuesday,19:00:00,52,500.0
Tuesday,19:00:00,53,492.0
Tuesday,19:00:00,54,237.0
Tuesday,19:00:00,55,1436.0
Tuesday,19:00:00,56,442.0
Tuesday,19:00:00,57,517.0
Tuesday,19:00:00,58,696.0
Tuesday,19:00:00,59,533.0
Tuesday,19:00:00,60,1763.0
Tuesday,19:00:00,61,654.0
Tuesday,20:00:00,1,647.0
Tuesday,20:00:00,2,436.0
Tuesday,20:00:00,3,1694.0
Tuesday,20:00:00,4,1286.0
Tuesday,20:00:00,5,983.0
Tuesday,20:00:00,6,980.0
Tuesday,20:00:00,7,210.0
Tuesday,20:00:00,8,85.0
Tuesday,20:00:00,9,159.0
Tuesday,20:00:00,10,109.0
Tuesday,20:00:00,11,122.0
Tuesday,20:00:00,12,228.0
Tuesday,20:00:00,13,267.0
Tuesday,20:00:00,14,343.0
Tuesday,20:00:00,15,988.0
Tuesday,20:00:00,16,257.0
Tuesday,20:00:00,17,253.0
Tuesday,20:00:00,18,143.0
Tuesday,20:00:00,19,883.0
Tuesday,20:00:00,20,585.0
Tuesday,20:00:00,21,799.0
Tuesday,20:00:00,22,1581.0
Tuesday,20:00:00,23,198.0
Tuesday,20:00:00,24,766.0
Tuesday,20:00:00,25,305.0
Tuesday,20:00:00,26,402.0
Tuesday,20:00:00,27,106.0
Tuesday,20:00:00,28,698.0
Tuesday,20:00:00,29,349.0
Tuesday,20:00:00,30,668.0
Tuesday,20:00:00,31,531.0
Tuesday,20:00:00,32,1105.0
Tuesday,20:00:00,33,83.0
Tuesday,20:00:00,34,112.0
Tuesday,20:00:00,35,1664.0
Tuesday,20:00:00,36,178.0
Tuesday,20:00:00,37,256.0
Tuesday,20:00:00,38,2311.0
Tuesday,20:00:00,39,107.0
Tuesday,20:00:00,40,185.0
Tuesday,20:00:00,41,1706.0
Tuesday,20:00:00,42,240.0
Tuesday,20:00:00,43,213.0
Tuesday,20:00:00,44,111.0
Tuesday,20:00:00,45,1052.0
Tuesday,20:00:00,46,95.0
Tuesday,20:00:00,47,905.0
Tuesday,20:00:00,48,173.0
Tuesday,20:00:00,49,111.0
Tuesday,20:00:00,50,424.0
Tuesday,20:00:00,51,121.0
Tuesday,20:00:00,52,402.0
Tuesday,20:00:00,53,367.0
Tuesday,20:00:00,54,188.0
Tuesday,20:00:00,55,1236.0
Tuesday,20:00:00,56,331.0
Tuesday,20:00:00,57,275.0
Tuesday,20:00:00,58,503.0
Tuesday,20:00:00,59,619.0
Tuesday,20:00:00,60,1364.0
Tuesday,20:00:00,61,543.0
Tuesday,21:00:00,1,449.0
Tuesday,21:00:00,2,316.0
Tuesday,21:00:00,3,1310.0
Tuesday,21:00:00,4,1032.0
Tuesday,21:00:00,5,918.0
Tuesday,21:00:00,6,882.0
Tuesday,21:00:00,7,171.0
Tuesday,21:00:00,8,60.0
Tuesday,21:00:00,9,96.0
Tuesday,21:00:00,10,84.0
Tuesday,21:00:00,11,100.0
Tuesday,21:00:00,12,191.0
Tuesday,21:00:00,13,164.0
Tuesday,21:00:00,14,308.0
Tuesday,21:00:00,15,684.0
Tuesday,21:00:00,16,209.0
Tuesday,21:00:00,17,178.0
Tuesday,21:00:00,18,100.0
Tuesday,21:00:00,19,679.0
Tuesday,21:00:00,20,473.0
Tuesday,21:00:00,21,653.0
Tuesday,21:00:00,22,1298.0
Tuesday,21:00:00,23,168.0
Tuesday,21:00:00,24,620.0
Tuesday,21:00:00,25,269.0
Tuesday,21:00:00,26,329.0
Tuesday,21:00:00,27,85.0
Tuesday,21:00:00,28,742.0
Tuesday,21:00:00,29,267.0
Tuesday,21:00:00,30,552.0
Tuesday,21:00:00,31,477.0
Tuesday,21:00:00,32,980.0
Tuesday,21:00:00,33,69.0
Tuesday,21:00:00,34,95.0
Tuesday,21:00:00,35,1425.0
Tuesday,21:00:00,36,162.0
Tuesday,21:00:00,37,210.0
Tuesday,21:00:00,38,2014.0
Tuesday,21:00:00,39,98.0
Tuesday,21:00:00,40,172.0
Tuesday,21:00:00,41,1456.0
Tuesday,21:00:00,42,167.0
Tuesday,21:00:00,43,142.0
Tuesday,21:00:00,44,78.0
Tuesday,21:00:00,45,852.0
Tuesday,21:00:00,46,66.0
Tuesday,21:00:00,47,664.0
Tuesday,21:00:00,48,136.0
Tuesday,21:00:00,49,100.0
Tuesday,21:00:00,50,363.0
Tuesday,21:00:00,51,97.0
Tuesday,21:00:00,52,314.0
Tuesday,21:00:00,53,304.0
Tuesday,21:00:00,54,142.0
Tuesday,21:00:00,55,1005.0
Tuesday,21:00:00,56,237.0
Tuesday,21:00:00,57,174.0
Tuesday,21:00:00,58,404.0
Tuesday,21:00:00,59,436.0
Tuesday,21:00:00,60,1124.0
Tuesday,21:00:00,61,400.0
Tuesday,22:00:00,1,275.0
Tuesday,22:00:00,2,199.0
Tuesday,22:00:00,3,872.0
Tuesday,22:00:00,4,674.0
Tuesday,22:00:00,5,732.0
Tuesday,22:00:00,6,650.0
Tuesday,22:00:00,7,210.0
Tuesday,22:00:00,8,38.0
Tuesday,22:00:00,9,68.0
Tuesday,22:00:00,10,57.0
Tuesday,22:00:00,11,70.0
Tuesday,22:00:00,12,135.0
Tuesday,22:00:00,13,96.0
Tuesday,22:00:00,14,242.0
Tuesday,22:00:00,15,406.0
Tuesday,22:00:00,16,144.0
Tuesday,22:00:00,17,131.0
Tuesday,22:00:00,18,69.0
Tuesday,22:00:00,19,438.0
Tuesday,22:00:00,20,315.0
Tuesday,22:00:00,21,486.0
Tuesday,22:00:00,22,951.0
Tuesday,22:00:00,23,122.0
Tuesday,22:00:00,24,437.0
Tuesday,22:00:00,25,206.0
Tuesday,22:00:00,26,230.0
Tuesday,22:00:00,27,63.0
Tuesday,22:00:00,28,634.0
Tuesday,22:00:00,29,200.0
Tuesday,22:00:00,30,418.0
Tuesday,22:00:00,31,317.0
Tuesday,22:00:00,32,659.0
Tuesday,22:00:00,33,61.0
Tuesday,22:00:00,34,98.0
Tuesday,22:00:00,35,967.0
Tuesday,22:00:00,36,83.0
Tuesday,22:00:00,37,118.0
Tuesday,22:00:00,38,1586.0
Tuesday,22:00:00,39,76.0
Tuesday,22:00:00,40,106.0
Tuesday,22:00:00,41,965.0
Tuesday,22:00:00,42,105.0
Tuesday,22:00:00,43,83.0
Tuesday,22:00:00,44,51.0
Tuesday,22:00:00,45,501.0
Tuesday,22:00:00,46,50.0
Tuesday,22:00:00,47,425.0
Tuesday,22:00:00,48,97.0
Tuesday,22:00:00,49,89.0
Tuesday,22:00:00,50,229.0
Tuesday,22:00:00,51,66.0
Tuesday,22:00:00,52,189.0
Tuesday,22:00:00,53,174.0
Tuesday,22:00:00,54,96.0
Tuesday,22:00:00,55,581.0
Tuesday,22:00:00,56,148.0
Tuesday,22:00:00,57,118.0
Tuesday,22:00:00,58,309.0
Tuesday,22:00:00,59,212.0
Tuesday,22:00:00,60,689.0
Tuesday,22:00:00,61,196.0
Tuesday,23:00:00,1,139.0
Tuesday,23:00:00,2,110.0
Tuesday,23:00:00,3,509.0
Tuesday,23:00:00,4,434.0
Tuesday,23:00:00,5,365.0
Tuesday,23:00:00,6,430.0
Tuesday,23:00:00,7,160.0
Tuesday,23:00:00,8,20.0
Tuesday,23:00:00,9,39.0
Tuesday,23:00:00,10,26.0
Tuesday,23:00:00,11,30.0
Tuesday,23:00:00,12,60.0
Tuesday,23:00:00,13,59.0
Tuesday,23:00:00,14,183.0
Tuesday,23:00:00,15,215.0
Tuesday,23:00:00,16,83.0
Tuesday,23:00:00,17,79.0
Tuesday,23:00:00,18,41.0
Tuesday,23:00:00,19,234.0
Tuesday,23:00:00,20,165.0
Tuesday,23:00:00,21,320.0
Tuesday,23:00:00,22,601.0
Tuesday,23:00:00,23,73.0
Tuesday,23:00:00,24,256.0
Tuesday,23:00:00,25,120.0
Tuesday,23:00:00,26,165.0
Tuesday,23:00:00,27,36.0
Tuesday,23:00:00,28,192.0
Tuesday,23:00:00,29,107.0
Tuesday,23:00:00,30,263.0
Tuesday,23:00:00,31,163.0
Tuesday,23:00:00,32,349.0
Tuesday,23:00:00,33,39.0
Tuesday,23:00:00,34,63.0
Tuesday,23:00:00,35,531.0
Tuesday,23:00:00,36,49.0
Tuesday,23:00:00,37,48.0
Tuesday,23:00:00,38,1086.0
Tuesday,23:00:00,39,38.0
Tuesday,23:00:00,40,50.0
Tuesday,23:00:00,41,632.0
Tuesday,23:00:00,42,62.0
Tuesday,23:00:00,43,48.0
Tuesday,23:00:00,44,28.0
Tuesday,23:00:00,45,271.0
Tuesday,23:00:00,46,30.0
Tuesday,23:00:00,47,249.0
Tuesday,23:00:00,48,53.0
Tuesday,23:00:00,49,74.0
Tuesday,23:00:00,50,106.0
Tuesday,23:00:00,51,47.0
Tuesday,23:00:00,52,104.0
Tuesday,23:00:00,53,96.0
Tuesday,23:00:00,54,54.0
Tuesday,23:00:00,55,332.0
Tuesday,23:00:00,56,76.0
Tuesday,23:00:00,57,56.0
Tuesday,23:00:00,58,191.0
Tuesday,23:00:00,59,111.0
Tuesday,23:00:00,60,407.0
Tuesday,23:00:00,61,101.0
Wednesday,00:00:00,1,226.0
Wednesday,00:00:00,2,242.0
Wednesday,00:00:00,3,384.0
Wednesday,00:00:00,4,427.0
Wednesday,00:00:00,5,281.0
Wednesday,00:00:00,6,352.0
Wednesday,00:00:00,7,38.0
Wednesday,00:00:00,8,28.0
Wednesday,00:00:00,9,107.0
Wednesday,00:00:00,10,67.0
Wednesday,00:00:00,11,21.0
Wednesday,00:00:00,12,40.0
Wednesday,00:00:00,13,256.0
Wednesday,00:00:00,14,122.0
Wednesday,00:00:00,15,223.0
Wednesday,00:00:00,16,266.0
Wednesday,00:00:00,17,145.0
Wednesday,00:00:00,18,104.0
Wednesday,00:00:00,19,121.0
Wednesday,00:00:00,20,73.0
Wednesday,00:00:00,21,199.0
Wednesday,00:00:00,22,234.0
Wednesday,00:00:00,23,38.0
Wednesday,00:00:00,24,102.0
Wednesday,00:00:00,25,55.0
Wednesday,00:00:00,26,109.0
Wednesday,00:00:00,27,20.0
Wednesday,00:00:00,28,76.0
Wednesday,00:00:00,29,46.0
Wednesday,00:00:00,30,155.0
Wednesday,00:00:00,31,68.0
Wednesday,00:00:00,32,161.0
Wednesday,00:00:00,33,14.0
Wednesday,00:00:00,34,19.0
Wednesday,00:00:00,35,207.0
Wednesday,00:00:00,36,23.0
Wednesday,00:00:00,37,16.0
Wednesday,00:00:00,38,435.0
Wednesday,00:00:00,39,17.0
Wednesday,00:00:00,40,22.0
Wednesday,00:00:00,41,273.0
Wednesday,00:00:00,42,33.0
Wednesday,00:00:00,43,19.0
Wednesday,00:00:00,44,14.0
Wednesday,00:00:00,45,108.0
Wednesday,00:00:00,46,11.0
Wednesday,00:00:00,47,128.0
Wednesday,00:00:00,48,26.0
Wednesday,00:00:00,49,57.0
Wednesday,00:00:00,50,42.0
Wednesday,00:00:00,51,28.0
Wednesday,00:00:00,52,47.0
Wednesday,00:00:00,53,42.0
Wednesday,00:00:00,54,25.0
Wednesday,00:00:00,55,128.0
Wednesday,00:00:00,56,39.0
Wednesday,00:00:00,57,25.0
Wednesday,00:00:00,58,94.0
Wednesday,00:00:00,59,65.0
Wednesday,00:00:00,60,150.0
Wednesday,00:00:00,61,43.0
Wednesday,01:00:00,1,35.0
Wednesday,01:00:00,2,31.0
Wednesday,01:00:00,3,104.0
Wednesday,01:00:00,4,99.0
Wednesday,01:00:00,5,60.0
Wednesday,01:00:00,6,65.0
Wednesday,01:00:00,7,20.0
Wednesday,01:00:00,8,3.0
Wednesday,01:00:00,9,7.0
Wednesday,01:00:00,10,6.0
Wednesday,01:00:00,11,5.0
Wednesday,01:00:00,12,10.0
Wednesday,01:00:00,13,13.0
Wednesday,01:00:00,14,26.0
Wednesday,01:00:00,15,50.0
Wednesday,01:00:00,16,20.0
Wednesday,01:00:00,17,16.0
Wednesday,01:00:00,18,7.0
Wednesday,01:00:00,19,75.0
Wednesday,01:00:00,20,41.0
Wednesday,01:00:00,21,124.0
Wednesday,01:00:00,22,100.0
Wednesday,01:00:00,23,18.0
Wednesday,01:00:00,24,33.0
Wednesday,01:00:00,25,28.0
Wednesday,01:00:00,26,69.0
Wednesday,01:00:00,27,11.0
Wednesday,01:00:00,28,35.0
Wednesday,01:00:00,29,25.0
Wednesday,01:00:00,30,105.0
Wednesday,01:00:00,31,31.0
Wednesday,01:00:00,32,74.0
Wednesday,01:00:00,33,5.0
Wednesday,01:00:00,34,8.0
Wednesday,01:00:00,35,79.0
Wednesday,01:00:00,36,13.0
Wednesday,01:00:00,37,10.0
Wednesday,01:00:00,38,180.0
Wednesday,01:00:00,39,8.0
Wednesday,01:00:00,40,10.0
Wednesday,01:00:00,41,123.0
Wednesday,01:00:00,42,20.0
Wednesday,01:00:00,43,8.0
Wednesday,01:00:00,44,5.0
Wednesday,01:00:00,45,52.0
Wednesday,01:00:00,46,4.0
Wednesday,01:00:00,47,71.0
Wednesday,01:00:00,48,14.0
Wednesday,01:00:00,49,43.0
Wednesday,01:00:00,50,17.0
Wednesday,01:00:00,51,17.0
Wednesday,01:00:00,52,31.0
Wednesday,01:00:00,53,23.0
Wednesday,01:00:00,54,16.0
Wednesday,01:00:00,55,70.0
Wednesday,01:00:00,56,25.0
Wednesday,01:00:00,57,12.0
Wednesday,01:00:00,58,46.0
Wednesday,01:00:00,59,40.0
Wednesday,01:00:00,60,67.0
Wednesday,01:00:00,61,34.0
Wednesday,02:00:00,1,21.0
Wednesday,02:00:00,2,20.0
Wednesday,02:00:00,3,53.0
Wednesday,02:00:00,4,55.0
Wednesday,02:00:00,5,34.0
Wednesday,02:00:00,6,36.0
Wednesday,02:00:00,7,14.0
Wednesday,02:00:00,8,2.0
Wednesday,02:00:00,9,4.0
Wednesday,02:00:00,10,4.0
Wednesday,02:00:00,11,3.0
Wednesday,02:00:00,12,5.0
Wednesday,02:00:00,13,8.0
Wednesday,02:00:00,14,18.0
Wednesday,02:00:00,15,30.0
Wednesday,02:00:00,16,11.0
Wednesday,02:00:00,17,11.0
Wednesday,02:00:00,18,4.0
Wednesday,02:00:00,19,42.0
Wednesday,02:00:00,20,26.0
Wednesday,02:00:00,21,79.0
Wednesday,02:00:00,22,69.0
Wednesday,02:00:00,23,12.0
Wednesday,02:00:00,24,22.0
Wednesday,02:00:00,25,18.0
Wednesday,02:00:00,26,45.0
Wednesday,02:00:00,27,6.0
Wednesday,02:00:00,28,22.0
Wednesday,02:00:00,29,13.0
Wednesday,02:00:00,30,64.0
Wednesday,02:00:00,31,15.0
Wednesday,02:00:00,32,37.0
Wednesday,02:00:00,33,3.0
Wednesday,02:00:00,34,5.0
Wednesday,02:00:00,35,40.0
Wednesday,02:00:00,36,7.0
Wednesday,02:00:00,37,6.0
Wednesday,02:00:00,38,112.0
Wednesday,02:00:00,39,5.0
Wednesday,02:00:00,40,5.0
Wednesday,02:00:00,41,72.0
Wednesday,02:00:00,42,12.0
Wednesday,02:00:00,43,3.0
Wednesday,02:00:00,44,3.0
Wednesday,02:00:00,45,29.0
Wednesday,02:00:00,46,1.0
Wednesday,02:00:00,47,41.0
Wednesday,02:00:00,48,8.0
Wednesday,02:00:00,49,30.0
Wednesday,02:00:00,50,7.0
Wednesday,02:00:00,51,12.0
Wednesday,02:00:00,52,18.0
Wednesday,02:00:00,53,11.0
Wednesday,02:00:00,54,7.0
Wednesday,02:00:00,55,37.0
Wednesday,02:00:00,56,12.0
Wednesday,02:00:00,57,6.0
Wednesday,02:00:00,58,36.0
Wednesday,02:00:00,59,23.0
Wednesday,02:00:00,60,45.0
Wednesday,02:00:00,61,13.0
Wednesday,03:00:00,1,15.0
Wednesday,03:00:00,2,19.0
Wednesday,03:00:00,3,37.0
Wednesday,03:00:00,4,40.0
Wednesday,03:00:00,5,36.0
Wednesday,03:00:00,6,26.0
Wednesday,03:00:00,7,16.0
